005.60	0.584501	-1	1.18106869368006	1.08177612920787
005.73	0.636341	-1	1.09989673357375	1.42327308623604
005.87	0.684880	-1	1.002191501514	1.71067381965884
006.00	0.723973	-1	0.902594665947273	1.88295429850654
006.14	0.759902	-1	0.787117154884206	2.09154045708268
006.29	0.792607	-1	0.670688366133614	2.25206425415968
006.43	0.819224	-1	0.617170213576033	2.00914706036031
006.58	0.844247	-1	0.675683004721018	1.26985878458188
006.73	0.866018	-1	0.829463386061571	0.463120031663661
006.89	0.885930	-1	1.03917790571043	-0.00587519589541705
007.05	0.902469	-1	1.25734989990624	-0.16732391710528
007.21	0.916218	-1	1.46659969791601	-0.18339228751743
007.37	0.927921	-1	1.66420813957951	-0.153731730014308
007.54	0.938521	-1	1.85071110077725	-0.103711724337434
007.71	0.947660	-1	2.02557282296904	-0.0510064476803153
007.88	0.955444	-1	2.18727294946587	0.0063995880680295
008.06	0.962310	-1	2.33733518895226	0.0614748180389345
008.24	0.968099	-1	2.47226984820881	0.122713195106536
008.43	0.973231	-1	2.59236309011229	0.189353384381769
008.62	0.977516	-1	2.6915290942792	0.270123483072797
008.81	0.981093	-1	2.76619564020221	0.365872786024643
009.00	0.984060	-1	2.81234281425849	0.483207157662215
009.20	0.986659	-1	2.82737603411587	0.622476362187159
009.41	0.988922	-1	2.80849998880478	0.789834925929461
009.62	0.990811	-1	2.75096093856903	0.993632744768592
009.83	0.992376	-1	2.65445670067212	1.24450074379952
010.05	0.993734	-1	2.52026728506047	1.56181780566225
010.27	0.994841	-1	2.35697427598945	1.92821417533421
010.49	0.995731	-1	2.19237727234526	2.26170280683321
010.72	0.996588	-1	2.10095762587413	2.27818551688701
010.96	0.997395	-1	2.13176815054391	1.84467549145398
011.20	0.998054	-1	2.23985627019391	1.31888396212817
011.44	0.999814	-1	2.38845827537389	0.935777680616532
011.69	0.999815	-1	2.48526312417501	0.75398856590872
011.94	0.999815	-1	2.55269178446358	0.683453361234189
012.20	0.999816	-1	2.58813516285534	0.649078908758155
